diam;ash;kw;x;y;land;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
37.0;40.0;500.0;163457.2408;581513.1082;NL;53.22016569974456;5.513822512789732;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163502.0244;580437.6387;NL;53.21050132853338;5.514464494622839;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163536.5254;581224.0539;NL;53.217567137640565;5.515001807792852;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163614.7096;580934.4203;NL;53.21496337417362;5.516164473355627;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163694.1126;580644.9905;NL;53.212361408697696;5.517345248102235;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163728.5187;581431.2186;NL;53.219425520773264;5.517881629588425;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163806.9486;581142.3883;NL;53.21682894506897;5.519047871745897;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163886.1812;580852.2833;NL;53.21422088866516;5.5202259543886365;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.0;500.0;163964.9375;580563.8576;NL;53.21162791589697;5.521396812593582;BU19493800;GM1949;BU19493800;GM1949;BU19493800;GM1949;False;False
37.0;40.8;500.0;167263.8189;585635.436;NL;53.25713289472399;5.570968887207323;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167380.3784;585482.2675;NL;53.25575392931139;5.572709490409237;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167500.0779;585325.0676;NL;53.25433864095296;5.574496871815454;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167520.9778;585695.9674;NL;53.257670829228005;5.574824504508924;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167619.9232;585167.553;NL;53.25292049422856;5.576286308163193;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167637.3787;585542.7095;NL;53.25629100868771;5.576562626256054;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167733.2769;585018.6677;NL;53.251580012590004;5.577978712770951;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167757.0768;585385.5676;NL;53.25487618447189;5.578349884857159;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167858.7764;584853.6677;NL;53.250094417477584;5.57985232881402;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;167990.1759;585079.3677;NL;53.252119244497216;5.581830034246795;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;40.8;500.0;168115.9211;584913.9657;NL;53.25062997145754;5.5837072056658;BU19493600;GM1949;BU19493600;GM1949;BU19493600;GM1949;False;False
37.0;35.0;500.0;173719.8633;541418.3806;NL;52.859615809011316;5.665150276469256;BU19402301;GM1940;BU19402301;GM1940;BU19402301;GM1940;False;False
37.0;35.0;500.0;173796.563;541671.3594;NL;52.8618865238248;5.66630359247571;BU19402301;GM1940;BU19402301;GM1940;BU19402301;GM1940;False;False
39.4;40.0;500.0;166496.9207;577274.4157;NL;53.18202199713644;5.5591783509839345;BU19492806;GM1949;BU19492806;GM1949;BU19492806;GM1949;False;False
54.0;60.0;900.0;142468.2217;526809.7882;NL;52.728513045058484;5.201695829376086;BU04201610;GM0420;BU04201610;GM0420;BU04201610;GM0420;False;False
40.3;55.0;500.0;165518.1474;509224.9053;NL;52.57052034006223;5.542348425218624;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
40.3;55.0;500.0;165870.2068;509169.7553;NL;52.570017793507645;5.54753950083574;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
40.3;55.0;500.0;167152.1065;511334.4089;NL;52.5894447334498;5.566526518523105;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
40.3;55.0;500.0;167315.2605;508889.3653;NL;52.56746716646205;5.568843407095074;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
41.0;52.0;500.0;166200.8977;486214.7787;NL;52.36370664244151;5.551647362979746;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
41.0;50.0;500.0;176559.1733;519289.6062;NL;52.66064679581584;5.705856849927755;BU01710736;GM0171;BU01710736;GM0171;BU01710736;GM0171;False;False
41.0;40.0;500.0;162870.2457;564937.793;NL;53.07123331782935;5.5046296371571435;BU19000009;GM1900;BU19000009;GM1900;BU19000009;GM1900;False;False
52.0;40.0;900.0;217734.6911;600214.3986;NL;53.38457466660579;6.330027440548419;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False
42.0;53.0;600.0;178226.9618;514288.8878;NL;52.61563720155136;5.73015621024043;BU01710736;GM0171;BU01710736;GM0171;BU01710736;GM0171;False;False
43.0;52.0;600.0;168388.0123;507936.5759;NL;52.558879028501956;5.584627012437773;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
43.0;50.0;600.0;170195.9749;531303.2818;NL;52.76882627544405;5.612361116779318;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False
43.0;50.0;600.0;170343.9548;529725.8022;NL;52.75464578338384;5.614480115487756;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False
43.0;50.0;600.0;170974.5633;529716.3623;NL;52.75454274649649;5.623820143113515;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False
43.0;50.0;600.0;171365.3717;532488.5819;NL;52.77944412770748;5.629746654174973;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False
43.0;50.0;600.0;178606.653;532936.8844;NL;52.78320589289535;5.737095657091079;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False
52.0;35.0;900.0;163367.0148;578325.7193;NL;53.19152665633154;5.512388697352403;BU19492800;GM1949;BU19492800;GM1949;BU19492800;GM1949;False;False
54.0;50.0;900.0;171381.9624;580608.8697;NL;53.21185672021716;5.6324181365900206;BU19493500;GM1949;BU19493500;GM1949;BU19493500;GM1949;False;False
54.0;50.0;900.0;171507.9619;580455.8698;NL;53.21047806995444;5.63429626162512;BU19493500;GM1949;BU19493500;GM1949;BU19493500;GM1949;False;False
54.0;50.0;900.0;171631.9614;580304.8699;NL;53.20911742288073;5.636144435971342;BU19493500;GM1949;BU19493500;GM1949;BU19493500;GM1949;False;False
54.0;50.0;900.0;171756.9609;580152.87;NL;53.207747730005934;5.638007408688835;BU19493500;GM1949;BU19493500;GM1949;BU19493500;GM1949;False;False
43.0;40.0;600.0;171815.2653;557271.1335;NL;53.00213538064398;5.63768933258915;BU19000503;GM1900;BU19000503;GM1900;BU19000503;GM1900;False;False
54.0;50.0;900.0;171881.9605;580001.8701;NL;53.20638699316314;5.639870317458483;BU19493500;GM1949;BU19493500;GM1949;BU19493500;GM1949;False;False
54.0;60.0;850.0;186454.177843;560841.91641;NL;53.033566075704634;5.856093172137172;BU00740903;GM0074;BU00740903;GM0074;BU00740903;GM0074;False;False
54.0;73.0;800.0;117334.5094;539173.1304;NL;52.83845380352465;4.828233450777239;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;117492.5091;539266.0302;NL;52.839299584583;4.830567507105661;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;117651.0488;539358.8699;NL;52.84014481705267;4.832909674457465;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;117808.5685;539451.4297;NL;52.84098741817674;4.835236826745816;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;117966.8894;539543.7957;NL;52.841828287070584;4.837575981259383;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;118125.0879;539637.2792;NL;52.842679143785766;4.839913283627244;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;118286.1676;539732.039;NL;52.843541619047805;4.842293295552076;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
54.0;73.0;800.0;118439.3673;539821.6288;NL;52.84435705609133;4.844557024364357;BU19110191;GM1911;BU19110191;GM1911;BU19110191;GM1911;False;False
43.0;40.0;600.0;121909.3108;537516.9686;NL;52.823869786405545;4.896289972585616;BU19110390;GM1911;BU19110390;GM1911;BU19110390;GM1911;False;False
52.0;50.0;900.0;122374.19318;532440.79563;NL;52.778281470891294;4.903690357060992;BU19111490;GM1911;BU19111490;GM1911;BU19111490;GM1911;False;False
44.0;55.0;600.0;83353.2446;407105.6406;NL;51.6482023290069;4.351972920257334;BU08510309;GM0851;BU08510309;GM0851;BU08510309;GM0851;False;False
44.0;55.0;600.0;83569.0314;407254.2796;NL;51.649565731451275;4.355059915230706;BU08510309;GM0851;BU08510309;GM0851;BU08510309;GM0851;False;False
44.0;55.0;600.0;83789.4188;407405.4144;NL;51.65095206778808;4.358213054900396;BU08510309;GM0851;BU08510309;GM0851;BU08510309;GM0851;False;False
44.0;55.0;600.0;84051.6431;407520.5907;NL;51.65202044356602;4.361978170297504;BU08510309;GM0851;BU08510309;GM0851;BU08510309;GM0851;False;False
44.0;55.0;600.0;161736.2642;506748.7106;NL;52.54832617122351;5.4865152885918;BU09951076;GM0995;BU09951076;GM0995;BU09951076;GM0995;False;False
44.0;55.0;600.0;167845.9242;499865.7371;NL;52.48635754897242;5.5763220706860945;BU09951039;GM0995;BU09951039;GM0995;BU09951039;GM0995;False;False
44.0;55.0;600.0;167971.2538;501738.3568;NL;52.503184364214015;5.578239976859376;BU09951039;GM0995;BU09951039;GM0995;BU09951039;GM0995;False;False
44.0;55.0;600.0;169958.1756;530868.2819;NL;52.764923681022076;5.60881794127005;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False
44.0;55.0;600.0;172589.4696;528543.883;NL;52.74395606581529;5.647677186428898;BU01710943;GM0171;BU01710943;GM0171;BU01710943;GM0171;False;False
44.0;55.0;600.0;173046.4667;535254.6817;NL;52.804248603413726;5.6548127962728385;BU01711151;GM0171;BU01711151;GM0171;BU01711151;GM0171;False;False
44.0;53.0;600.0;174236.5723;506153.6876;NL;52.542681128425755;5.6707669667825105;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
44.0;55.0;600.0;177857.1217;516366.5373;NL;52.634324538660195;5.724838813120342;BU01710736;GM0171;BU01710736;GM0171;BU01710736;GM0171;False;False
44.0;40.0;600.0;162002.9466;582460.966;NL;53.22870370645345;5.492070724277303;BU19494400;GM1949;BU19494400;GM1949;BU19494400;GM1949;False;False
44.0;35.0;600.0;168134.9752;575429.1841;NL;53.16540377151406;5.583604951375854;BU19495400;GM1949;BU19495400;GM1949;BU19495400;GM1949;False;False
44.0;35.0;750.0;168364.9983;575256.3964;NL;53.16384547446146;5.587037127413608;BU19495400;GM1949;BU19495400;GM1949;BU19495400;GM1949;False;False
44.0;35.0;750.0;168501.5123;576183.9954;NL;53.17217712243602;5.589117128225716;BU19495400;GM1949;BU19495400;GM1949;BU19495400;GM1949;False;False
44.0;35.0;750.0;171043.7018;567528.473;NL;53.09433093528858;5.626703873605967;BU19002010;GM1900;BU19002010;GM1900;BU19002010;GM1900;False;False
44.0;35.0;750.0;172320.6087;570751.7899;NL;53.123255289529155;5.645937880330679;BU00808117;GM0080;BU00808117;GM0080;BU00808117;GM0080;False;False
52.0;35.0;900.0;173364.3153;569593.014;NL;53.11280812722248;5.661462432869318;BU19002015;GM1900;BU19002015;GM1900;BU19002015;GM1900;False;False
44.0;40.0;600.0;174221.9581;554233.8777;NL;52.97476180672015;5.673359825408718;BU19000608;GM1900;BU19000608;GM1900;BU19000608;GM1900;False;False
44.0;40.0;600.0;175554.9964;557362.2016;NL;53.0028239866939;5.693401974103173;BU19001108;GM1900;BU19001108;GM1900;BU19001108;GM1900;False;False
44.0;40.0;600.0;208495.8401;588804.3379;NL;53.28306916836264;6.189282995640022;BU19701204;GM1970;BU19701204;GM1970;BU19701204;GM1970;False;False
44.0;40.0;600.0;208526.0908;588185.9182;NL;53.27750986671457;6.189633164360556;BU19701204;GM1970;BU19701204;GM1970;BU19701204;GM1970;False;False
54.0;40.0;900.0;249693.5858;602238.9768;NL;53.39804002855907;6.8108100212547305;BU19790739;GM1979;BU19790739;GM1979;BU19790739;GM1979;False;False
44.0;40.0;600.0;263789.7547;590854.3202;NL;53.29308871687977;7.018771207558668;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
44.0;40.0;600.0;264130.3567;589740.5216;NL;53.283014750509814;7.0234977665955665;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
44.0;45.0;600.0;114759.7452;551129.6112;NL;52.945709992695704;4.7885538272107535;BU04000107;GM0400;BU04000107;GM0400;BU04000107;GM0400;False;False
54.0;60.0;900.0;114828.6451;551222.4111;NL;52.94654901303562;4.789567365111882;BU04000107;GM0400;BU04000107;GM0400;BU04000107;GM0400;False;False
44.0;40.0;600.0;117435.0689;543288.2781;NL;52.87544021869654;4.829254012222375;BU19110190;GM1911;BU19110190;GM1911;BU19110190;GM1911;False;False
44.0;50.0;600.0;121364.7511;526480.9973;NL;52.72466212893833;4.8893392379280165;BU19111690;GM1911;BU19111690;GM1911;BU19111690;GM1911;False;False
44.0;49.0;600.0;124150.8645;520530.7084;NL;52.671354146066186;4.931133221457287;BU15980113;GM1598;BU15980113;GM1598;BU15980113;GM1598;False;False
44.0;49.0;600.0;124375.445;520426.6879;NL;52.67043202192402;4.934462935284317;BU15980113;GM1598;BU15980113;GM1598;BU15980113;GM1598;False;False
44.0;50.0;600.0;131819.0107;549905.0612;NL;52.93570772260044;5.042424765842965;BU19110690;GM1911;BU19110690;GM1911;BU19110690;GM1911;False;False
44.0;41.0;600.0;63118.9301;428439.041;NL;51.83696391532293;4.054026163708219;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;41.0;600.0;63261.9307;428606.0405;NL;51.838488179341304;4.0560561899238605;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;41.0;600.0;63414.1375;428764.4526;NL;51.83993675098684;4.058222185255617;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;41.0;600.0;63584.9318;428903.0396;NL;51.84121017460144;4.0606632254963095;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;41.0;600.0;63769.9322;429022.039;NL;51.84230985047544;4.0633156784893565;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;41.0;600.0;63964.9327;429125.0385;NL;51.84326731807753;4.066117562327238;BU19920901;GM1992;BU19920901;GM1992;BU19920901;GM1992;False;False
44.0;65.0;600.0;78518.4382;431732.1578;NL;51.86888377669184;4.276696255990231;BU05992306;GM0599;BU05992306;GM0599;BU05992306;GM0599;False;False
44.0;47.0;600.0;106822.4792;447559.6791;NL;52.014302977349715;4.685411650938121;BU05130202;GM0513;BU05130202;GM0513;BU05130202;GM0513;False;False
47.0;55.0;660.0;154094.7403;482288.2303;NL;52.32853009988573;5.373924353792365;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
47.0;55.0;660.0;156332.3303;492033.1585;NL;52.416112335289384;5.406787871007715;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
47.0;38.5;660.0;156507.8988;486586.5892;NL;52.36716068762116;5.409343832012653;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
47.0;55.0;660.0;163574.8807;486487.5286;NL;52.36620534010372;5.513101244389148;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
47.0;55.0;660.0;163897.0103;486840.5485;NL;52.36937299305964;5.517840117775574;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
47.0;45.0;660.0;166744.3259;499222.927;NL;52.48060518701428;5.560081825959247;BU09951039;GM0995;BU09951039;GM0995;BU09951039;GM0995;False;False
47.0;55.0;660.0;166902.0859;496889.0874;NL;52.459626755408785;5.56232087996705;BU09951049;GM0995;BU09951049;GM0995;BU09951049;GM0995;False;False
47.0;55.0;660.0;166932.7949;501148.9607;NL;52.49791096078746;5.562924971029926;BU09951039;GM0995;BU09951039;GM0995;BU09951039;GM0995;False;False
47.0;55.0;660.0;167549.5837;508845.4256;NL;52.56706693218557;5.572297774555051;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
47.0;56.0;660.0;172539.9708;524132.8839;NL;52.70431706556082;5.6467095217294485;BU01710943;GM0171;BU01710943;GM0171;BU01710943;GM0171;False;False
47.0;54.0;660.0;179384.9569;519932.3874;NL;52.66630405529693;5.747669466897167;BU01710736;GM0171;BU01710736;GM0171;BU01710736;GM0171;False;False
47.0;40.0;660.0;172724.9605;564846.8745;NL;53.070181643039405;5.651654174674402;BU19002008;GM1900;BU19002008;GM1900;BU19002008;GM1900;False;False
47.0;40.0;660.0;175653.2923;566418.4862;NL;53.08419935343389;5.69544308822531;BU19002017;GM1900;BU19002017;GM1900;BU19002017;GM1900;False;False
47.0;40.0;900.0;210160.292;586875.5803;NL;53.26557082930023;6.213903977364391;BU19701206;GM1970;BU19701206;GM1970;BU19701206;GM1970;False;False
47.0;40.0;660.0;210718.8166;584500.7924;NL;53.244176281593525;6.2218612753008875;BU00590009;GM0059;BU00590009;GM0059;BU00590009;GM0059;False;False
47.0;40.0;660.0;251400.8734;603814.4809;NL;53.41188590747514;6.8369463746416965;BU19790739;GM1979;BU19790739;GM1979;BU19790739;GM1979;False;False
47.0;40.0;660.0;258206.5871;588158.4044;NL;53.26997982708484;6.934199947295;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
47.0;40.0;660.0;114616.0556;550845.3364;NL;52.943144801844504;4.7864514696994265;BU04000504;GM0400;BU04000504;GM0400;BU04000504;GM0400;False;False
71.0;65.0;2300.0;40698.7893956;384974.152392;NL;51.44226534631769;3.7430674356861453;BU06540903;GM0654;BU06540903;GM0654;BU06540903;GM0654;False;False
71.0;65.0;2300.0;40786.580656;385192.825054;NL;51.44424805466706;3.7442588903429486;BU06540903;GM0654;BU06540903;GM0654;BU06540903;GM0654;False;False
47.0;55.0;660.0;73778.4318;379579.9185;NL;51.399520603879346;4.220020802169375;BU07030409;GM0703;BU07030409;GM0703;BU07030409;GM0703;False;False
47.0;55.0;660.0;74013.342;379463.3279;NL;51.39850651895368;4.2234226038807785;BU07030409;GM0703;BU07030409;GM0703;BU07030409;GM0703;False;False
47.0;46.0;660.0;71633.5958;420769.895;NL;51.769381087653855;4.179392261390994;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
48.0;60.0;750.0;97455.4581;408099.2948;NL;51.65875773081949;4.555549822854296;BU17090303;GM1709;BU17090303;GM1709;BU17090303;GM1709;False;False
48.0;50.0;800.0;204942.8891;529753.9079;NL;52.752817214663224;6.126936251542565;BU01191209;GM0119;BU01191209;GM0119;BU01191209;GM0119;False;False
48.0;55.0;600.0;163044.2913;487274.5885;NL;52.373287123153645;5.505329980194739;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
48.0;55.0;750.0;163777.9106;488460.7414;NL;52.383936456024045;5.5161337588062;BU00500007;GM0050;BU00500007;GM0050;BU00500007;GM0050;False;False
48.0;55.0;750.0;164946.0885;508485.3854;NL;52.56388489397324;5.533888407095622;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;55.0;600.0;164970.7009;508146.8456;NL;52.56084193037104;5.534241228490976;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;55.0;600.0;165363.1731;508305.4429;NL;52.56225995407742;5.540033874309405;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;55.0;750.0;165992.9066;507471.9856;NL;52.55475720063028;5.549293148246074;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;45.0;750.0;166095.8877;487000.3886;NL;52.37076947934055;5.550131655063126;BU00500008;GM0050;BU00500008;GM0050;BU00500008;GM0050;False;False
48.0;55.0;750.0;166762.3352;507895.0356;NL;52.55854317529189;5.56065313330075;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;55.0;750.0;167026.7845;510799.4852;NL;52.584640097786355;5.564657844769279;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;55.0;600.0;167080.685;503544.8864;NL;52.5194405345543;5.565189601834387;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
48.0;55.0;750.0;168005.5832;505788.5862;NL;52.53958391319363;5.578903692409483;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
48.0;55.0;750.0;168049.3029;507704.3358;NL;52.556800056860276;5.579623256230517;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
48.0;53.0;750.0;169745.077;525649.3829;NL;52.71802860450488;5.605427156662731;BU01710943;GM0171;BU01710943;GM0171;BU01710943;GM0171;False;False
48.0;55.0;750.0;173423.8089;523587.7142;NL;52.69938847979987;5.6597553427096114;BU01710839;GM0171;BU01710839;GM0171;BU01710839;GM0171;False;False
48.0;53.0;750.0;179890.6553;521001.5774;NL;52.675889757454414;5.755225153409558;BU01710118;GM0171;BU01710118;GM0171;BU01710118;GM0171;False;False
